# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
9.14          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.15          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.16          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.17          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.18          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.19          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.2           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.21          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.22          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.23          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.24          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.25          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.26          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.27          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.28          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.29          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.3           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.31          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.32          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.33          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.34          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.35          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.36          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.37          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.38          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.39          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.4           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.41          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.42          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.43          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.44          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.45          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.46          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.47          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.48          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.49          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.5           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.51          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.52          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.53          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.54          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.55          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.56          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.57          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.58          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.59          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.6           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.61          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.62          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.63          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.64          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.65          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.66          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.67          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.68          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.69          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.7           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.71          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.72          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.73          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.74          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.75          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.76          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.77          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.78          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.79          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.8           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.81          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.82          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.83          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.84          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.85          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.86          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.87          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.88          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.89          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.9           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.91          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.92          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.93          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.94          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.95          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.96          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.97          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.98          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.99          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
10            	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
